src,dst
1435,200061
58780,3922
58780,3992
927122,13373
1983875,25475
2598329,1016922
173474,31572
173474,173338
173474,6122
173474,3370
173474,129259
173474,230104
173474,182009
173474,157246
173474,206957
165285,6982219
165285,14904
165285,207275
165285,511438
34217,915
34217,617
34217,1289
34217,586
34217,13437
34217,1903
34217,43631
1449,217411
1449,5092
1449,6506
1449,748832
1449,83404
1449,1486
1449,1647
1449,656
1449,52337
1449,1874
1449,1524
1449,16567
1449,2746
1449,23482
1449,17244
1449,57948
1449,200030
34218,839805
34218,232635
558498,1025302
181673,101530
1452,1486
918947,107094
714170,741134
918975,106583
320950,387396
320950,2999
1458,3805
1458,1486
34227,7039
312759,5168
312759,138648
2164117,152491
1461,65
1461,1156
1461,1861
1461,16520
1461,3306
1461,1867
1461,1489
1461,2868
1461,41621
1461,2135
1461,81398
1461,3130
1461,956
1461,245023
1461,62
1461,1854
1461,51103
484799,867615
484799,25475
484799,56069
484799,3861
484799,166997
484799,374365
484799,53081
484799,35178
484799,220
484799,223439
484799,202445
484799,201516
1000887,737822
1000887,761
1000887,34863
26040,171810
148923,107106
1465,56064
1467,41843
50619,4115712
116156,15602
17856,1026949
50625,10690
50625,4115712
1473,249996
1934815,37801
1475,170616
1475,1867
1476,170532
1476,87
1476,200036
50628,11725
755149,180176
1479,65
1479,23154
1479,2868
1479,8692
1479,158119
1479,171639
1479,3703
1479,131818
1479,1726
1479,7903
1205722,92161
1482,140631
394701,2844
640453,504754
640453,582614
640453,4115712
83404,2656
83404,193920
83404,5475
83404,15174
83404,8969
83404,1449
83404,81581
83404,41262
83404,55630
83404,37333
83404,52981
83404,13629
83404,214173
1486,34820
1486,649
1486,1930
1486,8717
1486,270
1486,33935
1486,656
1486,406
1486,48278
1486,5783
1486,518431
1486,2841
1486,1435
1486,2844
1486,10400
1486,1953
1486,158119
1486,1449
1486,8745
1486,1452
1486,174
1486,1458
1486,25395
1486,2868
1486,35765
1486,3766
1486,1335
1486,956
1486,265528
1486,13373
1486,1085
1486,64
1486,25409
1486,34370
1486,15682
1486,2887
1486,7880
1486,2634
1486,8652
1486,40269
1486,15695
1486,1489
1486,1491
1486,84
1486,1492
1486,2900
1486,85
1486,597
1486,5465
1486,7903
1486,2656
1486,8678
1486,433632
1486,62823
1486,244324
1486,1897
1486,490
1486,14314
1486,1899
1486,8684
1486,3820
1486,14317
1486,13678
1486,1524
1486,8692
1486,628
1486,1397
1486,2807
1486,3711
411080,184864
411080,622592
189901,5383505
189901,241733
189901,180810
189901,28520
189901,4068849
42448,30002
42448,2103
42448,164234
42448,2586558
42448,74957
42448,1007634
42448,1342
42448,43070
42448,13135
42448,239580
1489,34820
1489,81033
1489,33935
1489,3856
1489,1297
1489,1555
1489,3861
1489,406
1489,2841
1489,1563
1489,1829
1489,3110
1489,16555
1489,159273
1489,172
1489,174
1489,3630
1489,2868
1489,1461
1489,1335
1489,52535
1489,3130
1489,11194
1489,60
1489,956
1489,9022
1489,64
1489,65
1489,15682
1489,1863
1489,2887
1489,958153
1489,1486
1489,1491
1489,84
1489,85
1489,597
1489,90
1489,1754
1489,5582862
1489,26590
1489,105317
1489,8678
1489,11751
1489,3306
1489,35178
1489,1899
1489,8684
1489,3820
1489,171632
1489,1524
1489,2807
1489,162677
1489,5753
1489,61306
1489,41211
1489,4093
1489,1533
1489,1022
1489,174461
1489,3711
771546,103217
148947,584474
148947,501875
148947,255972
1490,84
1490,3766
1490,8684
1490,60
1490,956
1490,3805
1490,174
1490,7903
1491,34820
1491,1134454
1491,232842
1491,1867
1491,174
1491,1486
1491,1489
1491,841342
1491,1715
1491,84
1491,2933
1491,1000346
1491,1335
1491,656189
1491,5582862
1491,60
1491,1533
1491,23551
157137,25409
157137,37333
157137,182521
1336775,3233968
1492,612
1492,34820
1492,47492
1492,16520
1492,81033
1492,3561
1492,19689
1492,174
1492,1486
1492,33935
1492,1524
1492,85
1492,48278
1492,1335
1492,11194
1492,62
1492,1854
1492,214173
1492,7903
34261,3992
214485,501796
214485,206988
124375,185280
124375,182025
124375,658230
157144,1719466
157144,40738
157144,172438
157144,37333
157144,208725
157144,216363
157144,37801
157144,102317
927189,9022
640469,385
550357,1906346
132572,175651
132572,171639
132572,79863
132572,37801
132572,40811
132572,25804
42462,2742
42462,16666
42462,7003
75230,124739
181725,2089107
1508,65
1508,245023
1508,100188
640493,855060
239078,3370
239078,803990
239078,6285
427488,156713
26087,1538
26087,47492
1515,717049
1515,172455
1515,233909
1515,3992
1515,11736
1515,182059
1515,23482
1515,43595
1515,117676
1515,62
1515,174
173545,2807
173545,44253
1017314,228445
206317,104720
206317,387460
206317,1010
206317,2740
206317,207540
1519,3856
1519,5776
1519,187346
1519,1362
1519,26563
1519,34932
1519,2807
1519,2280
1519,14440
1519,3561
1519,16555
1519,3630
1520,1858
1520,994
1520,1861
1520,216
1520,47048
1520,11194
1520,8684
1520,956
1520,189134
1520,3805
1520,270
1520,214173
1524,23556
1524,649
1524,270
1524,23438
1524,3856
1524,5776
1524,1297
1524,406
1524,8471
1524,2841
1524,1563
1524,51103
1524,1953
1524,193190
1524,1449
1524,9899
1524,437
1524,3766
1524,11194
1524,956
1524,61
1524,1085
1524,9022
1524,65
1524,5826
1524,128069
1524,2887
1524,2634
1524,19660
1524,1486
1524,1489
1524,340
1524,1492
1524,597
1524,727
1524,472
1524,5582862
1524,100188
1524,3551
1524,7903
1524,994
1524,100
1524,8678
1524,19689
1524,1899
1524,8684
1524,3820
1524,135410
1524,2807
1524,2044
1524,203263
1524,3711
198135,1010550
321010,106583
321010,105048
337394,4656
845307,49266
845307,14467
845307,368320
845307,99151
108025,5776
108025,829842
1530,612
1530,85
1530,3766
1530,2471
1530,18808
1530,3805
1530,486282
1530,3551
239097,15771
1017331,383277
1533,173121
1533,34820
1533,61445
1533,11974
1533,5831
1533,3274
1533,485581
1533,8972
1533,1489
1533,1026270
1533,1491
1533,353618
1533,47837
1533,100188
1533,51103
1533,487704
1533,3616
1533,612
1533,34404
1533,3110
1533,8678
1533,2280
1533,3561
1533,8745
1533,18094
1533,1335
1533,2807
1533,52535
1533,14328
1533,62
108031,37013
42495,603592
9729,995413
1538,512901
1538,11751
1538,26087
1538,79638
1538,5465
1538,16553
1538,132936
1538,676724
1538,24879
189952,162279
665097,1015681
763400,128139
108037,950436
9733,140075
837129,1799019
165380,158064
165380,192213
165380,161962
165380,193929
165380,205679
165380,257823
165380,40623
26119,39985
26119,180131
26119,802
26119,171223
26119,244725
26119,201051
26119,3097
26119,146456
26119,1085
26119,1342
26119,1001552
58890,3476
493066,208293
910851,147402
910851,249996
1033759,133123
157200,104720
1555,696074
1555,1489
1555,34820
1555,53077
1555,3238
1555,152436
1555,2807
1555,14328
1555,81033
1555,1867
1555,3070
189969,131638
189969,83285
189969,200061
189974,208293
58900,3985
58900,659400
58900,189769
58900,105084
173591,152413
583184,25416
583184,193256
583184,676724
1563,1489
1563,79808
1563,34370
1563,124739
1563,1524
1563,34820
1563,510413
1563,5582862
1563,956
1563,4093
1563,174
1563,3935
108058,245023
222755,642057
427559,203040
427559,212773
427559,13375
149024,932901
509476,47048
509476,206895
149030,858713
1795634,44237
271917,747362
271917,200078
1762867,459600
26155,8678
9772,499318
9772,954157
9772,213898
9772,530309
9772,27678
34348,211805
1377849,622030
165420,40738
165420,104725
165420,200036
165420,209978
165420,158088
165420,33532
165420,157246
165420,170525
837154,52101
1615401,766464
706105,1371372
321074,849934
9783,508231
9783,62868
9783,2758
9783,842929
214580,1005356
190005,199797
190005,49111
190005,54108
353854,499318
353854,954157
353854,213898
353854,530309
353854,27678
157246,173474
157246,40738
157246,189419
157246,193103
157246,165420
157246,1647
157246,13362
157246,3400385
157246,156724
157246,209978
157246,188478
157246,504219
157246,173695
157246,2991314
132671,13376
132671,173699
132671,10305
132671,5826
132671,3033
132671,23051
132671,860304
132671,201932
26175,104560
26175,5266
26175,42308
26175,103892
26175,502434
26175,146356
26175,42007
26175,271395
26175,5420
26175,16333
26175,581478
34370,1792
34370,79808
34370,1731
34370,11462
34370,11974
34370,648
34370,585
34370,16010
34370,1486
34370,656
34370,406
34370,3992
34370,1563
34370,5468
34370,12892
34370,220445
34370,5092
34370,34404
34370,81581
34370,365
34370,6509
34370,3630
34370,8686
34370,495
34370,5168
34370,1780
34370,24826
34370,167807
337478,47554
337478,373059
181830,175323
132679,727
214598,52900
17990,11568
9799,3992
190021,643929
190021,1015805
190021,274384
190021,20714
190021,36526
984646,10313
468557,16258
468557,170688
468557,34692
468557,34820
468557,173270
468557,2933
468557,217071
468557,44237
468557,174
468557,3070
198222,2028
509514,977255
9809,52896
3827305,182625
67159,15883
656988,193922
656988,156453
656988,487502
951897,165204
386649,9365
181854,153698
181854,297718
181854,1019452
181854,191889
181854,42007
181854,984358
181854,26525
181854,14910
181854,27119
18013,5776
18013,60956
18013,21197
18013,200028
58976,25475
58976,216
99937,322986
386661,182625
1635,386991
34404,216835
34404,34370
34404,25475
34404,1735
34404,168202
34404,44206
34404,776965
34404,171632
34404,223920
34404,165204
34404,2044
34404,5468
34404,1533
34404,44255
18021,182481
18021,373023
18021,159273
18021,634022
34405,52981
624236,2708692
1640,179585
1640,851023
1640,3046
1640,807
1640,6537
1640,170287
1640,114257
1640,1010
1640,45779
1640,1021
1640,26397
1640,174684
1640,200061
9832,48338
9832,761
9832,16666
9832,1355
9832,1867
9832,311199
9832,974354
9832,1757
9833,134712
1009253,42635
509546,345339
1645,140631
1647,1792
1647,2656
1647,2948
1647,164234
1647,1449
1647,2861
1647,6509
1647,34607
1647,18288152
1647,170322
1647,128499
1647,437
1647,52981
1647,173338
1647,157246
1647,1342
910973,6397
116341,1982975
116341,178168
116341,2028
116341,707030
116341,100188
116341,183199
116341,17151
9844,104720
9844,162022
149111,1099426
149111,53907
149111,237206
149111,852058
149111,572545
149111,149790
9845,993149
149108,1001307
149108,158485
214651,7028
214651,188022
214651,1204548
214651,187352
214651,40811
214651,7550
173690,133123
173690,56071
173690,193226
173690,16333
26234,847691
26234,25416
26234,393
26234,42622
26234,134620
26234,503144
34427,4051
706161,168202
845424,492312
1533546,429864
173695,157246
42622,42160
42622,641
42622,802
42622,1663450
42622,26234
42622,3834
42622,170616
42622,189128
42622,429864
1663,2704
1663,65
1663,133123
1663,152449
1663,598
1663,3415
1663,6487
1663,15928
1663,25804
1663,13678
50816,389515
50816,10127
18048,169247
173699,2790
173699,132671
173699,183405
992910,1021455
34434,37104
386691,134620
509568,735563
509568,176728
509568,7436
509568,134620
9866,667588
42635,13377
42635,11959
42635,220843
42635,2634
42635,1009253
173705,92212
173705,13372
132754,188022
132754,82174
9875,52840
1009308,467351
689820,178531
992920,375875
992920,393119
214681,597
214681,81398
42651,133123
42651,104720
42651,151920
42651,28911
42651,200028
9885,3786
1001104,184046
157341,191805
3114638,3726
173731,491114
190113,52842
190118,5168
190118,977305
42664,104740
1025701,486726
1025701,556091
1025701,512595
1025701,298003
1025701,258447
1707,160450
1707,6225
1707,385
1707,125080
1707,62
9899,168866
9899,65
9899,1524
9899,172
9899,18125
9899,322986
9899,824594
272040,203619
272040,373059
272040,460925
1709,13360
1709,556200
1709,25331
1709,125080
1709,1770
1709,2107
1709,500217
18094,30002
18094,1156
18094,205956
18094,181557
18094,225641
18094,8684
18094,181966
18094,1533
18094,3551
18094,51103
403112,941948
1711,92212
1711,3437
1711,134620
984765,261280
1099426,149111
1715,1425428
1715,23154
1715,1491
1715,340
1715,188693
1715,34664
1715,6730
1715,41819
1715,268
1715,30974
1715,2079
132790,12303
116404,51432
1718,2656
1718,41621
1718,11725
1718,270
18102,207223
18102,126084
42678,3780
2139799,163852
181946,6088
1720,1729
1720,41621
1721,437
1721,152436
1721,1025830
1722,641
1722,193920
1722,13364
1722,56069
1722,11194
1722,674320
1722,5867
1722,206895
1724,994
1724,165995
1724,3214
50877,995877
1726,3921
1726,1479
1726,81033
1726,1899
1726,2028
1726,23436
1726,43196
1726,37951
108223,485172
149181,945473
9920,1911759
9920,2916
9920,38380
9920,399322
116417,214777
116417,460925
116417,1906256
1729,13329
1729,189328
1729,2596788
1729,41621
1729,57719
1729,216
1729,648
1729,1720
1729,52842
1729,134494
1729,986627
1729,44255
853708,3376
853708,41329
853708,501621
853708,1042732
853708,7893
853708,215030
853708,950347
853708,2119
853708,7902
1731,384
1731,8385
1731,34370
1731,3844
1731,1799
1731,4970
1731,6602
1731,656
1731,6225
1731,16567
1731,34713
1731,2044
1731,182428
1731,1055
132806,170457
1733,80021
1733,2773
1733,104740
1733,157835
1733,11194
1733,42810
1733,185289
1733,42956
1733,23197
509634,33962
509634,219417
509634,429864
501442,915420
1735,2833
1735,994
1735,25410
1735,34404
1735,1289
1735,11194
1735,385375
1735,300856
1735,31487
206539,764943
206539,586498
1737,126084
1737,806551
9930,52842
501452,1001927
181966,68481
181966,164234
181966,272254
181966,174
181966,18094
181966,487704
9932,45197
1741,4656
1741,1780
1741,437
1741,70
1741,2844
1741,270
1741,33935
1741,3711
18125,65
18125,11746
18125,8131
18125,173985
18125,66568
18125,2795
18125,9899
18125,656
18125,207350
18125,727
18125,491102
18125,5818
18125,170457
1001183,932901
9938,61089
59091,103725
59091,202158
1748,391461
1748,226
1748,1764
1748,585
1748,956
1748,1757
304848,36312
509651,985459
59093,207295
100055,109092
190165,30002
59095,2773
59095,37013
206555,286554
1754,1489
1754,1757
132830,546
132830,5468
132830,3935
132830,170525
42716,133123
42716,182625
42716,208715
42716,167659
42716,588
42716,270
42716,6225
42716,178067
42716,13362
42716,223761
42716,144983
42716,45942
42716,187352
59100,182009
1757,64
1757,226
1757,1764
1757,9832
1757,585
1757,1770
1757,1899
1757,656
1757,10704
1757,1748
1757,472
1757,1754
1757,956
1757,1085
1757,9022
59101,802
59101,103717
59101,309355
181981,658230
9952,329597
820972,10400
1761,1780
1761,216
1761,490
1761,24826
1761,23564
1761,956
1761,9022
198370,25475
1763,171810
1763,29042
1763,103717
1763,393
1763,42956
1763,749
26339,36262
26339,5582862
26339,1070
1764,10704
1764,656
1764,226
1764,128147
1764,1748
1764,2135
1764,573599
1764,216
1764,585
1764,5083
1764,1757
1764,506250
943850,208948
190187,223914
190187,3739
190187,219583
1770,641
1770,215633
1770,216
1770,192155
1770,749
1770,1709
1770,1757
1025765,1906235
1773,994
1773,35493
1773,45797
1773,1867
1773,180233
1773,270
1773,189133
1773,1026270
1773,6454
1773,11959
1773,727
1773,216
1773,2044
1773,956
1773,4115712
493301,938820
9970,319366
255728,207999
1780,1218
1780,34370
1780,3012
1780,37320
1780,649
1780,1741
1780,87
1780,55099871
1780,216
1780,472
1780,6106
1780,1761
1780,1953
1780,130212
1780,171882
1780,1899
1780,134121
1780,3437
1780,24879
1780,38511
1780,160173
1780,14960
1780,1010
1780,437
1780,2683
1780,1085
1780,1854
1780,17151
1780,31487
1781,25409
1781,994
1781,1861
1781,13386
1781,2634
1781,102317
1781,11725
1781,170287
1781,174
1781,270
1781,33935
1781,39984
1781,3766
1781,216
1781,11194
1781,2044
1781,60
1781,956
100084,246288
34550,27168
34550,29042
34550,131127
34550,28911
222964,748533
771826,144983
993014,193367
214777,116417
214777,110848
214777,3120654
214777,500217
214777,1240428
321279,25410
321279,921052
493308,977255
534259,51003
182009,173474
182009,431973
182009,193190
182009,192875
182009,42154
182009,912224
182009,3923
182009,178385
182009,668318
182009,3136314
182009,187352
182009,59100
182009,171357
26364,983729
59132,137271
1001200,569692
1792,2656
1792,26881
1792,1425428
1792,34370
1792,326577
1792,216
1792,1647
1794,2256
1794,168866
1794,205648
1794,612
1794,85
1794,1352
1794,490
1794,172
1794,2079
1794,33935
157440,1261509
157440,227156
157440,208473
157440,567332
157440,500552
1001225,934785
1025801,36600
1025801,43631
3196726,208098
3196726,536826
1799,384
1799,1731
1799,192807
1799,216
1799,180139
1799,40844
1799,9022
1799,4115712
1009416,985674
1800,41970
1800,43301
59144,189133
501518,984858
182025,25409
182025,641
182025,82500
182025,131301
182025,40104
182025,203529
182025,15917
182025,6509
182025,7951
182025,13298
182025,144983
182025,35765
182025,124375
42763,117040
42763,14314
984834,3786
9997,191015
485129,125293
993025,372075
50959,988593
198419,201442
198419,129259
198419,48814
50960,511956
984863,123766
984863,936995
1017630,1018
853785,46400
853785,2801
853785,276117
853785,13362
853785,275904
853785,45883
853785,492297
853785,805554
853785,201404
157462,606126
42773,207753
984858,499380
984858,501518
984858,57818
10006,731915
10006,14936
10006,2321579
10006,43453
984857,513446
984857,636935
26393,144786
26393,397600
26393,843014
26393,330409
190235,30002
190235,498453
190235,192870
190235,887147
190235,109021
468765,15092
468765,57278
42780,450625
42780,753731
42780,43595
42780,2028
42780,37100
42780,112813
42780,174
42780,41262
42780,1874
42780,1017
42780,100188
42780,30974
42780,20927
26397,26432
26397,605113
26397,42097
26397,104720
26397,156752
26397,1640
26397,248251
26397,16506
26397,102317
26397,243007
26397,158239
26397,146317
10014,214945
10014,5573
10014,6149
10014,134762
1822,5582862
1822,713381
501543,193920
501543,858250
501543,187945
34593,983896
59169,622592
157472,1003112
157472,423258
157472,52829
1829,385
1829,133123
1829,47554
1829,580
1829,36647
1829,104712
1829,79848
1829,82765
1829,749
1829,776965
1829,1719466
1829,1489
1829,103892
1829,13367
1829,216
1829,761
1829,134712
1829,4115712
34600,5582862
34600,2044
34600,23436
34600,9022
501551,939758
182059,947069
182059,25395
182059,23556
182059,200166
182059,16565
182059,16567
182059,1515
182059,49227
182059,83178
182059,1094207
468782,518431
468782,3070
1025830,615722
1025830,244725
1025830,1721
1025830,200942
26410,11736
509739,188776
501545,367780
501545,3771
34607,1647
42800,5776
42800,518431
42800,3579
50992,500217
1840,81137
1842,22690
1842,25270
1842,202088
1842,1085
1842,9022
26418,11736
26418,2141
485172,172438
485172,108223
1844,70
1844,25270
444210,82500
26421,528432
26421,3050
26421,6506
26421,29245
583485,3639
42807,241767
42807,2773
42807,178663
42807,4024
42807,201051
42807,184090
42807,2028
34615,5316
34615,52842
321331,608985
321331,189128
1848,690062
1848,111942
1848,271395
1848,13279
1850,1858
1850,16739
1850,84
1850,1861
1850,182852
1850,956
1850,11725
1850,1854
1850,8686
1850,9326
1850,18383
42810,546
42810,223920
42810,1733
42810,61301
42810,79848
42810,170457
26426,147402
927541,246288
1851,171639
1851,47048
1851,105048
51003,691278
51003,534259
2279198,726751
2279198,56069
2279198,212773
2279198,125293
1001267,753752
1001267,1444575
10045,383723
1854,122723
1854,16520
1854,456
1854,11720
1854,649
1854,1867
1854,38283
1854,172
1854,8717
1854,8686
1854,9326
1854,463
1854,656
1854,1492
1854,1780
1854,1461
1854,887
1854,1850
1854,16572
1854,611444
1854,62
1854,2079
26430,37333
26430,596688
26430,170287
485176,126148
485176,208293
26432,1026296
26432,26397
1858,2656
1858,3940
1858,1861
1858,7880
1858,1899
1858,38283
1858,8684
1858,12556
1858,851040
1858,270
1858,3630
1858,1520
1858,1042
1858,340
1858,3640
1858,1850
1858,123258
1858,956
1858,13917
124739,92161
124739,65
124739,10305
124739,753034
124739,40194
124739,577803
124739,16868
124739,200709
124739,16520
124739,16552
124739,8969
124739,209034
124739,189128
124739,199440
124739,656189
124739,4024
124739,1563
124739,43196
124739,26590
124739,75230
1640282,950436
10052,572478
1861,1858
1861,16520
1861,649
1861,1867
1861,11725
1861,43407
1861,656
1861,406
1861,11736
1861,59227
1861,3616
1861,11746
1861,61092
1861,807
1861,26600
1861,8684
1861,3630
1861,8686
1861,9326
1861,1520
1861,80434
1861,34932
1861,1461
1861,1781
1861,3640
1861,1850
1861,123258
1861,956
1861,16572
1861,61
485186,3604
59205,137271
1863,1489
1863,12534
1863,825883
1863,184392
370498,7036
1865,61089
1865,612
1865,121157
1865,42053
1865,1352
1865,1353
1865,6397066
1865,3630
1865,84
1865,8660
1865,3640
1865,18808
1865,987
1865,7903
665411,751153
132936,1538
1867,34820
1867,23556
1867,52996
1867,23430
1867,3718
1867,914055
1867,38283
1867,270
1867,3726
1867,1555
1867,38807
1867,3739
1867,6816
1867,3876
1867,3748
1867,61092
1867,3110
1867,3238
1867,185125
1867,140075
1867,16555
1867,16556
1867,16557
1867,34863
1867,25395
1867,1461
1867,43196
1867,1085
1867,62
1867,1854
1867,20927
1867,3904
1867,65
1867,3777
1867,1475
1867,1861
1867,37320
1867,3274
1867,6346
1867,43595
1867,3792
1867,1361
1867,1491
1867,3926
1867,34647
1867,216
1867,374365
1867,8673
1867,41699
1867,100
1867,9832
1867,3306
1867,8684
1867,621
1867,1773
1867,3845835
1867,2933
1867,12919
1867,16635
1867,3070
1867,1855330
83786,577511
599897,215123
599897,102547
599897,1471408
599897,105063
599897,103305
599897,52092
599897,103244
1874,79808
1874,994
1874,160544
1874,580
1874,47048
1874,168202
1874,1449
1874,81581
1874,21197
1874,270
1874,776965
1874,83061
1874,41621
1874,87
1874,390162
1874,101625
1874,24826
1874,42780
1345351,642631
1001307,518663
1001307,149108
1001307,543583
1001307,13373
1926987,34116
34647,158119
34647,3624
34647,1867
34647,2028
34647,2256
34647,656
34647,3761
34647,7057
34647,207570
34647,84
34647,3926
34647,5465
34647,60
34647,5468
34647,220
34647,956
34647,3935
157525,215633
1880,5776
1880,43509
1880,54886
1880,81033
1880,37100
1880,44255
59227,1861
206687,846351
206687,488702
1884,1012887
1884,135432
100188,30340
100188,217039
100188,13395
100188,45779
100188,858713
100188,1435
100188,7003
100188,42780
100188,12191
100188,168866
100188,1508
100188,484706
100188,233892
100188,20714
100188,134121
100188,871265
100188,365
100188,174
100188,83247
100188,41843
100188,1524
100188,116341
100188,38453
100188,2683
100188,1533
321381,13373
1891,42308
1891,178663
1891,38022
1891,185125
1891,6225
1891,8818
1891,52662
1891,273779
1891,1435
1891,44059
1891,81338
1891,174684
1891,2079
1891,3519
1891,17151
83813,133123
83813,25475
83813,766464
755566,160642
1895,3958
1895,82185
1895,683525
1895,186237
34664,1715
34664,11725
1897,617
1897,1486
1897,13375
747362,271917
837478,319813
1899,1858
1899,1218
1899,70
1899,23436
1899,23564
1899,269
1899,21197
1899,23438
1899,270
1899,1486
1899,1489
1899,727
1899,216
1899,2844
1899,1757
1899,2079
1899,994
1899,19689
1899,206954
1899,172
1899,5168
1899,47282
1899,1524
1899,2868
1899,1780
1899,11194
1899,3579
1899,2044
1899,956
1899,1726
1899,3711
755559,4011
501609,255385
591719,658230
1903,1289
1903,34217
1903,1930
1903,16556
1903,7342
116592,59473
116592,384544
116592,145972
116592,11977
1906,187938
993149,9845
993149,864100
993149,455645
993149,3935
501621,853708
75634,457334
75634,309355
272243,168866
272243,126148
272243,2028
329597,9952
329597,134707
329597,4098
329597,498036
329597,219093
329597,492538
329597,515706
272254,181966
272254,44206
690039,286554
198525,140631
583542,1005350
124799,196163
722827,6393
485253,216790
657288,640368
214913,193289
34692,1719466
34692,6225
34692,167155
34692,15174
34692,468557
34692,8652
690062,499861
690062,1848
690062,113720
690062,13372
714636,249996
1930,2656
1930,85
1930,956
1930,1486
1930,1903
165768,220843
329609,3889
329609,835838
182159,5753
10127,50816
255888,15918
337814,506700
935834,2089107
845720,111218
34713,8673
34713,1731
34713,208151
34713,70
34713,131605
34713,216
34713,2028
214938,37801
501661,27116
157598,40738
26525,1019452
26525,181854
26525,27119
214942,387396
460697,20579
460697,585963
460697,552495
460697,3768
460697,142410
51103,131491
51103,8678
51103,622030
51103,81033
51103,14314
51103,8652
51103,506250
51103,18094
51103,49233
51103,171632
51103,1524
51103,340
51103,2900
51103,43509
51103,1461
51103,48278
51103,727
51103,2044
51103,60
51103,1533
51103,1085
51103,9022
51103,24639
1953,65
1953,641
1953,994
1953,23564
1953,21197
1953,174
1953,1486
1953,1524
1953,1780
1953,3766
1953,2044
1953,13372
1953,3805
1953,3646
214945,10014
985005,71727
173985,48320
173985,18125
59300,6122
1957,102397
1957,204382
18341,144983
51111,984155
51111,165204
51111,2651972
214948,754724
1960,1055
935847,499415
935847,1020142
935847,242320
935847,504609
935847,48615
386991,2485095
386991,1635
386991,16868
386991,43301
386991,1134454
386991,81033
386991,112813
386991,174
386991,975
386991,189138
386991,16562
386991,211760
386991,738303
386991,53077
386991,61302
386991,221051
386991,90
1963,3616
1963,11746
1963,612
1963,3624
1963,168652
1963,656
1963,3604
1963,85
1963,406
1963,3640
1963,3642
1963,2844
1963,3805
206760,1562333
214956,3376
214956,246288
681893,14882
681893,157713
681893,1643855
681893,986741
681893,936624
174002,3561
174002,6905
34739,3748
34739,192213
34739,11194
34739,3711
1976,803990
378821,6858
174019,277302
174019,5206
174019,715
26563,855324
26563,499410
26563,51432
26563,1519
706511,284308
26569,103892
583619,81844
42956,179585
42956,1733
42956,102217
42956,270
42956,59473
42956,6610
42956,80021
42956,219671
42956,14217100
42956,171223
42956,919
42956,39450
42956,131612
42956,152413
42956,1763
42956,103717
42956,4454
42956,200740
42956,25319
42956,179691
42956,2096
42956,42099
42956,2678
42956,36091
42956,52028
42956,3646
18383,1850
18383,2044
18383,152462
133069,178663
133069,2683
133069,134121
894941,501090
133075,922959
133075,1340579
133075,1026291
133073,342803
133073,23436
133073,8686
133073,242108
485329,11125
485329,162615
485329,840362
485329,5112
485329,917313
133083,956
616404,926700
26590,1489
26590,124739
26590,61302
239580,42448
239580,185280
239580,12439
239580,242906
239580,462461
18400,168162
18400,3437
18400,500552
755691,216307
116706,8969
116706,6397
165857,42120
255972,148947
26600,8673
26600,1861
26600,16520
26600,37100
165867,49218
165867,131127
165867,212773
165867,2871
165867,189823
755681,746041
755681,15918
2028,25409
2028,25475
2028,900
2028,121157
2028,13386
2028,205832
2028,198222
2028,5776
2028,504215
2028,3922
2028,34647
2028,34713
2028,42780
2028,24861
2028,167394
2028,121378
2028,43301
2028,42087
2028,309164
2028,19689
2028,4970
2028,157032
2028,61102
2028,844130
2028,4656
2028,79857
2028,116341
2028,42807
2028,272243
2028,1726
2030,217720
1001440,12191
18419,385
18419,152467
34804,183584
34804,207350
34804,61302
34804,23438
34804,9022
215030,853708
10231,1021
649214,372075
649214,754724
526335,171810
198650,474651
1345518,140631
2044,1345
2044,1731
2044,42053
2044,503361
2044,23436
2044,18383
2044,5776
2044,36947
2044,753752
2044,41876
2044,406
2044,80985
2044,16666
2044,93338
2044,51103
2044,1953
2044,214178
2044,8356
2044,34404
2044,45798
2044,34600
2044,19689
2044,7786
2044,35178
2044,1899
2044,159273
2044,125293
2044,185134
2044,1773
2044,38511
2044,81137
2044,39984
2044,2865
2044,1524
2044,1781
2044,3766
2044,5753
2044,3130
2044,3642
2044,430776
2044,31487
124925,170263
124925,6855
133118,2706
673783,196163
133116,127041
133116,661038
133116,120103
133116,50119
133116,81033
133116,50124
133116,50157
133116,360235
133116,50095
133116,50129
133116,491540
133116,432337
133116,51353
133116,50172
133116,1342
133116,490584
92161,705867
92161,124739
92161,25797
92161,3014
92161,1205722
92161,459
92161,55630
92161,2256
92161,919
92161,193370
92161,109336
92161,46747
92161,490584
92161,6816
92161,226
92161,182625
92161,130212
92161,42150
92161,2280
92161,504239
92161,1365804
92161,3323
92161,33405
92161,41278
92161,1223916
92161,693237
534536,57278
133123,185632
133123,41252
133123,42308
133123,83813
133123,193190
133123,1829
133123,1223508
133123,79880
133123,192265
133123,21197
133123,1033759
133123,131127
133123,3415
133123,8471
133123,216
133123,13496
133123,173690
133123,42651
133123,168057
133123,42716
133123,7550
133123,3519
133123,1663
34820,64
34820,1408
34820,70
34820,2887
34820,4361
34820,3274
34820,468557
34820,1867
34820,8652
34820,1486
34820,1489
34820,1555
34820,1491
34820,491540
34820,84
34820,2900
34820,1492
34820,41621
34820,597
34820,1563
34820,1639365
34820,3551
34820,100
34820,3110
34820,8678
34820,62823
34820,116840
34820,490
34820,40236
34820,49197
34820,2868
34820,2933
34820,52535
